CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
51278,0,0.12903225806451613,1,0,0.0967741935483871,3,0,0.3333333333333333,0.9999999999999999,4,0.0,1,0.1,1,0.0,0.3333333333333333,0.0,0.0,0.009144947416552363
51280,0,0.4838709677419355,0,0,0.7741935483870968,4,1,0.3333333333333333,0.6666666666666666,2,0.5,2,0.1,0,0.0714285714285714,0.6666666666666666,1.0,0.7777777777777777,0.25323883554336235
51282,0,0.8709677419354839,2,0,0.3548387096774194,3,0,0.6666666666666667,0.33333333333333337,2,1.0,2,0.6000000000000001,1,0.5714285714285713,0.0,0.0,0.4444444444444444,0.26146928821825943
51283,0,0.0,2,0,0.03225806451612903,4,1,0.3333333333333333,0.6666666666666666,2,0.5,2,0.1,0,0.0714285714285714,0.3333333333333333,0.0,0.2222222222222222,0.2749580856576741
51284,0,0.0,2,0,0.29032258064516125,6,1,0.6666666666666667,0.33333333333333337,3,0.0,2,0.1,0,0.1428571428571428,0.3333333333333333,0.0,0.4444444444444444,0.1248285322359397
51287,0,0.29032258064516125,2,1,0.0967741935483871,6,0,0.3333333333333333,0.33333333333333337,3,0.75,1,0.4,0,0.2142857142857143,0.0,0.0,0.2222222222222222,0.08977290047248898
51288,0,0.0967741935483871,2,0,0.03225806451612903,3,1,0.6666666666666667,0.33333333333333337,4,0.75,1,0.1,0,0.1428571428571428,0.0,0.0,0.7777777777777777,0.20873342478280743
51289,0,0.0,2,0,0.0967741935483871,6,1,0.3333333333333333,0.33333333333333337,4,0.5,1,0.6000000000000001,1,0.5714285714285713,0.0,0.0,0.2222222222222222,0.22618503276939506
51291,0,0.29032258064516125,0,0,0.03225806451612903,0,1,0.3333333333333333,0.6666666666666666,3,0.5,1,0.1,0,0.0714285714285714,0.0,0.0,0.0,0.07613168724279851
51293,0,0.12903225806451613,2,2,0.0967741935483871,4,1,0.6666666666666667,0.33333333333333337,3,0.5,1,0.0,0,0.5714285714285713,0.3333333333333333,0.0,0.2222222222222222,0.15683584819387286
51295,0,0.4838709677419355,1,0,0.6129032258064516,4,1,0.3333333333333333,0.33333333333333337,2,1.0,1,0.6000000000000001,1,0.4285714285714285,0.0,0.0,0.2222222222222222,0.3353909465020577
51296,0,0.45161290322580644,2,0,0.03225806451612903,4,1,0.6666666666666667,0.33333333333333337,3,0.0,1,0.30000000000000004,0,0.7857142857142857,0.0,0.0,0.0,0.135116598079561
51298,0,0.25806451612903225,2,0,0.3870967741935484,0,1,0.3333333333333333,0.33333333333333337,3,0.5,1,0.7000000000000001,1,0.0,0.0,0.5,0.2222222222222222,0.12581923487273283
51299,0,0.0,2,0,0.03225806451612903,4,1,0.6666666666666667,0.33333333333333337,3,0.5,2,0.0,0,0.0714285714285714,0.0,0.0,0.2222222222222222,0.18030787989635733
51300,0,0.25806451612903225,1,0,0.32258064516129037,3,1,0.3333333333333333,0.33333333333333337,2,0.5,2,0.1,0,0.5714285714285713,0.0,0.0,0.8888888888888888,0.3116140832190215
51303,0,0.4193548387096774,2,0,0.29032258064516125,4,1,0.3333333333333333,0.33333333333333337,3,0.0,1,0.8,0,0.5714285714285713,0.0,0.0,0.0,0.10646242950769702
51304,0,0.29032258064516125,2,2,0.03225806451612903,0,1,0.6666666666666667,0.6666666666666666,3,0.75,1,0.0,0,0.2142857142857143,0.0,0.5,0.2222222222222222,0.0960219478737997
51305,0,0.3870967741935484,2,0,0.8064516129032259,4,1,0.3333333333333333,0.33333333333333337,2,0.0,2,0.7000000000000001,0,0.1428571428571428,0.3333333333333333,0.0,0.7777777777777777,0.23616826703246474
51309,0,0.0,2,2,0.29032258064516125,6,0,0.3333333333333333,0.33333333333333337,2,0.5,1,0.0,1,0.7857142857142857,0.3333333333333333,0.0,0.4444444444444444,0.29705837524767564
51311,0,0.5483870967741935,2,0,0.29032258064516125,0,1,0.3333333333333333,0.33333333333333337,3,0.0,2,0.6000000000000001,1,0.0714285714285714,0.0,0.0,0.2222222222222222,0.10874866636183522
51312,0,0.0,2,2,0.29032258064516125,0,1,0.3333333333333333,0.33333333333333337,3,1.0,2,0.1,1,0.0,0.3333333333333333,0.0,0.2222222222222222,0.10448102423411076
51314,1,0.29032258064516125,0,2,0.32258064516129037,5,1,0.3333333333333333,0.33333333333333337,4,1.0,1,0.1,0,0.5714285714285713,0.3333333333333333,0.0,0.0,0.059518366102728315
51315,0,0.29032258064516125,1,2,0.1290322580645161,3,0,0.6666666666666667,0.6666666666666666,0,0.0,1,0.0,0,0.5714285714285713,1.0,1.0,0.4444444444444444,0.5056393842402074
51316,0,0.29032258064516125,0,0,0.16129032258064516,4,0,0.6666666666666667,0.33333333333333337,2,0.75,1,0.7000000000000001,0,0.1428571428571428,0.3333333333333333,0.0,0.2222222222222222,0.3141289437585735
51317,0,0.9354838709677419,0,0,0.03225806451612903,4,1,0.3333333333333333,0.33333333333333337,2,0.5,1,0.1,0,0.7142857142857143,0.0,0.0,1.0,0.4036732205456486
51318,1,0.0,2,0,0.03225806451612903,3,1,0.3333333333333333,0.33333333333333337,4,0.0,1,0.9,1,0.2142857142857143,0.6666666666666666,0.5,0.2222222222222222,0.2879134278311233
51322,0,0.22580645161290322,1,2,0.9354838709677419,5,0,0.6666666666666667,0.6666666666666666,2,0.5,1,0.1,0,0.7142857142857143,0.3333333333333333,0.0,0.7777777777777777,0.43461362597165065
51324,0,0.45161290322580644,1,2,0.1290322580645161,4,1,0.3333333333333333,0.6666666666666666,2,0.75,1,0.20000000000000004,0,0.0,0.0,0.0,0.4444444444444444,0.6042524005486969
51325,0,0.16129032258064516,2,0,0.29032258064516125,1,1,0.6666666666666667,0.33333333333333337,3,1.0,2,0.1,0,0.2142857142857143,0.3333333333333333,0.0,0.2222222222222222,0.10897729004724876
51326,0,0.25806451612903225,1,1,0.8709677419354839,4,0,0.3333333333333333,0.33333333333333337,0,0.0,2,0.1,1,0.3571428571428571,0.3333333333333333,0.0,0.7777777777777777,0.5965554031397653
51327,0,0.3548387096774194,1,2,0.3548387096774194,4,0,0.6666666666666667,0.33333333333333337,2,0.0,1,0.1,0,0.0,0.0,0.0,1.0,0.330285017527816
51328,1,0.4193548387096774,0,2,0.03225806451612903,4,1,0.6666666666666667,0.33333333333333337,2,0.5,1,0.7000000000000001,0,0.0714285714285714,0.3333333333333333,0.0,0.1111111111111111,0.43583295229385777
51329,0,0.29032258064516125,1,2,0.3870967741935484,5,0,0.6666666666666667,0.6666666666666666,2,0.0,1,0.4,0,0.1428571428571428,0.3333333333333333,0.0,0.0,0.4300411522633747
51330,0,0.5806451612903225,2,2,0.6774193548387096,4,0,0.3333333333333333,0.33333333333333337,2,0.5,2,0.8,0,0.2857142857142857,0.3333333333333333,0.0,0.1111111111111111,0.29271452522481334
51331,0,0.4193548387096774,2,0,0.0967741935483871,4,1,0.6666666666666667,0.6666666666666666,3,0.5,2,0.20000000000000004,0,0.2142857142857143,0.0,0.5,0.2222222222222222,0.13717421124828533
51332,0,0.25806451612903225,0,0,0.6129032258064516,4,1,0.6666666666666667,0.33333333333333337,2,0.5,1,0.1,1,0.2142857142857143,0.3333333333333333,0.0,0.2222222222222222,0.3566529492455417
51333,0,0.29032258064516125,1,0,0.0967741935483871,0,0,0.6666666666666667,0.33333333333333337,3,0.5,1,0.20000000000000004,0,0.2142857142857143,0.3333333333333333,0.0,0.2222222222222222,0.0755982319768328
51334,0,0.25806451612903225,2,0,0.03225806451612903,4,0,0.6666666666666667,0.9999999999999999,3,0.0,1,0.1,0,0.0714285714285714,0.0,0.0,0.1111111111111111,0.1499771376314587
51335,0,0.06451612903225806,2,0,0.4516129032258065,6,1,0.3333333333333333,0.6666666666666666,2,0.75,1,0.4,1,0.1428571428571428,0.3333333333333333,0.0,0.3333333333333333,0.22984301173601596
51336,0,0.06451612903225806,2,0,0.9354838709677419,3,0,0.6666666666666667,0.6666666666666666,4,1.0,2,0.1,0,0.2142857142857143,0.0,0.0,0.4444444444444444,0.21155311690291123
51337,1,0.4193548387096774,1,2,0.9354838709677419,5,1,0.3333333333333333,0.6666666666666666,0,1.0,1,0.4,1,0.1428571428571428,0.0,0.5,0.0,0.7502667276329831
51339,0,0.12903225806451613,0,0,0.19354838709677422,3,1,0.6666666666666667,0.33333333333333337,2,1.0,2,0.0,0,0.5714285714285713,0.0,0.0,0.7777777777777777,0.6803078798963573
51340,0,0.0,2,2,0.19354838709677422,6,0,0.6666666666666667,0.6666666666666666,3,0.5,2,0.0,0,0.4999999999999999,0.0,0.0,0.0,0.14913885078494127
51342,0,0.3870967741935484,1,0,0.22580645161290322,3,1,0.3333333333333333,0.6666666666666666,0,1.0,1,0.4,0,0.2857142857142857,0.3333333333333333,0.0,0.7777777777777777,0.6844993141289437
51344,0,0.7096774193548387,0,2,0.0967741935483871,3,1,0.6666666666666667,0.6666666666666666,2,0.75,1,0.20000000000000004,0,0.2142857142857143,0.3333333333333333,0.0,0.8888888888888888,0.33386678859929897
51346,1,0.12903225806451613,1,2,0.03225806451612903,4,0,0.6666666666666667,0.33333333333333337,2,0.0,2,0.8,1,0.0,0.0,0.0,0.5555555555555556,0.37982014936747466
51347,0,0.7096774193548387,0,0,0.29032258064516125,4,1,0.6666666666666667,0.6666666666666666,2,0.75,1,0.1,0,0.8571428571428571,0.0,0.0,0.7777777777777777,0.3140527358634355
51348,1,0.29032258064516125,2,0,0.0967741935483871,6,1,0.6666666666666667,0.6666666666666666,3,0.5,2,0.6000000000000001,1,0.2857142857142857,0.0,0.0,0.0,0.08238073464410922
51349,0,0.1935483870967742,0,0,0.1290322580645161,4,0,0.6666666666666667,0.33333333333333337,3,0.5,1,0.1,1,0.0,0.6666666666666666,1.0,0.0,0.14479500076207896
51350,0,0.0,2,0,0.0967741935483871,0,1,0.3333333333333333,0.33333333333333337,3,0.75,1,0.9,0,0.0714285714285714,0.3333333333333333,0.5,0.2222222222222222,0.18739521414418547
51351,0,0.16129032258064516,0,0,0.0967741935483871,4,1,0.6666666666666667,0.33333333333333337,3,0.0,2,0.0,0,0.1428571428571428,0.3333333333333333,1.0,0.6666666666666666,0.15691205608901093
51353,0,0.0967741935483871,2,0,0.8064516129032259,4,1,0.6666666666666667,0.33333333333333337,3,0.5,1,0.1,0,0.7857142857142857,0.3333333333333333,0.0,0.0,0.1283340954122848
51354,0,0.3548387096774194,0,0,0.7741935483870968,4,1,0.3333333333333333,0.6666666666666666,0,0.5,2,0.0,0,0.7142857142857143,0.3333333333333333,0.0,0.8888888888888888,0.6490626428898034
51357,0,0.06451612903225806,2,0,0.5161290322580645,4,0,0.3333333333333333,0.6666666666666666,2,0.5,2,0.0,1,0.0714285714285714,0.3333333333333333,0.0,0.8888888888888888,0.24264593811918922
51359,0,0.22580645161290322,2,0,0.6451612903225806,0,1,0.6666666666666667,0.33333333333333337,3,0.0,1,0.0,0,0.0,0.0,0.0,0.2222222222222222,0.1258954427678709
51360,1,0.29032258064516125,2,0,0.8064516129032259,4,1,0.3333333333333333,0.6666666666666666,3,0.5,2,0.5000000000000001,1,0.2142857142857143,0.0,0.0,0.3333333333333333,0.07765584514555712
51365,0,0.3548387096774194,2,0,0.0967741935483871,4,1,0.3333333333333333,0.33333333333333337,4,0.0,2,0.5000000000000001,1,0.0,0.0,0.0,0.2222222222222222,0.2236701722298431
51367,1,0.0,2,2,0.32258064516129037,4,1,0.3333333333333333,0.6666666666666666,3,1.0,2,0.7000000000000001,0,0.8571428571428571,0.0,0.0,0.3333333333333333,0.1827465325407711
51368,0,0.22580645161290322,1,0,0.25806451612903225,4,0,0.3333333333333333,0.33333333333333337,0,0.75,2,0.0,0,0.0,0.0,0.5,0.3333333333333333,0.8371437280902303
51369,0,0.29032258064516125,1,0,0.5161290322580645,4,1,0.6666666666666667,0.33333333333333337,4,0.0,2,0.1,0,0.2142857142857143,0.3333333333333333,0.0,0.0,0.016994360615759763
51370,1,0.0,2,0,0.22580645161290322,0,1,0.6666666666666667,0.33333333333333337,3,1.0,2,0.20000000000000004,0,0.0,0.0,0.0,0.3333333333333333,0.14868160341411374
51376,0,0.1935483870967742,2,0,0.29032258064516125,0,1,0.6666666666666667,0.33333333333333337,3,0.0,2,0.4,0,0.0,0.0,0.0,0.0,0.1133211400701114
51377,0,0.5483870967741935,1,0,0.3548387096774194,6,1,0.3333333333333333,0.33333333333333337,2,0.0,1,0.20000000000000004,1,0.1428571428571428,0.0,0.0,0.3333333333333333,0.41579027587258044
51378,0,0.29032258064516125,2,0,0.32258064516129037,0,1,0.3333333333333333,0.6666666666666666,3,0.5,2,0.1,0,0.1428571428571428,0.0,0.0,0.8888888888888888,0.09122085048010975
51379,1,0.29032258064516125,2,2,0.19354838709677422,2,1,0.3333333333333333,0.33333333333333337,2,0.0,1,0.30000000000000004,0,0.2142857142857143,0.0,0.0,0.0,0.0820759030635575
51380,1,0.29032258064516125,2,0,0.03225806451612903,0,1,0.6666666666666667,0.33333333333333337,3,0.0,1,0.20000000000000004,1,0.3571428571428571,0.0,0.5,0.0,0.09785093735711026
51382,1,0.4193548387096774,2,2,0.1290322580645161,5,1,0.6666666666666667,0.6666666666666666,3,0.5,1,0.1,1,0.2142857142857143,0.3333333333333333,0.0,0.2222222222222222,0.12757201646090544
51383,0,0.29032258064516125,1,2,0.0967741935483871,5,0,0.6666666666666667,0.33333333333333337,3,0.0,1,0.1,0,0.1428571428571428,0.6666666666666666,0.5,0.2222222222222222,0.07658893461362593
51384,0,0.29032258064516125,2,0,0.19354838709677422,4,0,0.3333333333333333,0.6666666666666666,3,1.0,1,0.9,1,0.2142857142857143,0.3333333333333333,0.0,0.0,0.1836610272824264
51386,0,0.29032258064516125,1,0,0.16129032258064516,6,1,0.6666666666666667,0.33333333333333337,3,0.0,1,0.1,0,0.0714285714285714,0.3333333333333333,0.0,0.0,0.07178783721993598
51387,0,0.0,2,0,0.29032258064516125,4,0,0.3333333333333333,0.33333333333333337,3,1.0,1,0.1,0,0.1428571428571428,0.3333333333333333,0.0,0.0,0.10150891632373116
51388,1,0.29032258064516125,2,0,0.8387096774193549,4,1,0.3333333333333333,0.9999999999999999,3,0.5,2,0.1,0,0.0714285714285714,0.0,0.0,0.1111111111111111,0.09785093735711026
51389,0,0.0,0,2,0.29032258064516125,4,1,0.3333333333333333,0.33333333333333337,0,0.5,2,0.1,0,0.2857142857142857,0.3333333333333333,0.0,0.7777777777777777,0.5880963267794543
51390,0,0.0967741935483871,0,0,0.03225806451612903,3,0,0.3333333333333333,0.33333333333333337,2,0.0,2,0.1,0,0.8571428571428571,0.3333333333333333,1.0,0.7777777777777777,0.22877610120408498
51393,0,0.3225806451612903,2,0,0.6451612903225806,4,1,0.6666666666666667,0.33333333333333337,3,0.75,1,0.4,0,0.7142857142857143,0.0,0.0,0.0,0.15340649291266573
51394,0,0.6129032258064516,0,2,0.19354838709677422,5,1,0.6666666666666667,0.33333333333333337,2,0.0,2,0.4,1,0.7142857142857143,0.3333333333333333,0.0,0.8888888888888888,0.3629782045419905
51396,1,0.3548387096774194,1,0,0.03225806451612903,4,1,0.6666666666666667,0.6666666666666666,0,0.5,2,0.9,1,0.1428571428571428,0.0,0.0,0.0,0.33318091754305756
51397,1,0.0,2,0,0.19354838709677422,1,1,0.3333333333333333,0.33333333333333337,3,0.5,2,0.1,1,0.1428571428571428,0.0,0.5,0.2222222222222222,0.18533760097546104
51398,0,0.5483870967741935,1,2,0.03225806451612903,5,0,0.6666666666666667,0.33333333333333337,2,1.0,1,0.5000000000000001,1,0.7142857142857143,0.3333333333333333,0.0,0.3333333333333333,0.33874409388812676
51399,0,0.25806451612903225,0,0,0.3870967741935484,3,1,0.6666666666666667,0.6666666666666666,0,1.0,1,0.20000000000000004,1,0.1428571428571428,0.3333333333333333,0.5,0.3333333333333333,0.6763450693491846
51400,0,0.0,2,2,0.7741935483870968,5,0,0.3333333333333333,0.6666666666666666,2,0.0,1,0.7000000000000001,1,0.5714285714285713,0.0,0.0,0.0,0.23990245389422338
51402,0,0.25806451612903225,0,2,0.0,4,1,0.6666666666666667,0.33333333333333337,0,1.0,1,0.1,0,0.7857142857142857,0.0,0.0,0.8888888888888888,0.6142356348117666
51403,0,0.25806451612903225,2,0,0.7741935483870968,3,0,0.0,0.33333333333333337,4,1.0,1,0.30000000000000004,1,0.2857142857142857,0.0,0.5,0.2222222222222222,0.2290047248894984
51404,0,0.12903225806451613,1,0,0.25806451612903225,4,1,0.3333333333333333,0.33333333333333337,2,0.0,1,0.30000000000000004,0,0.7857142857142857,0.0,0.0,0.7777777777777777,0.37387593354671544
51405,0,0.3225806451612903,1,0,0.03225806451612903,4,1,0.3333333333333333,0.6666666666666666,2,0.5,1,0.1,0,0.4999999999999999,0.0,0.0,0.7777777777777777,0.37982014936747466
51412,0,0.29032258064516125,0,0,0.3870967741935484,4,1,0.6666666666666667,0.6666666666666666,2,0.75,2,0.1,0,0.1428571428571428,0.3333333333333333,0.0,0.3333333333333333,0.41838134430727036
51413,0,0.5806451612903225,1,0,0.25806451612903225,4,1,0.3333333333333333,0.33333333333333337,0,1.0,1,0.20000000000000004,0,0.4285714285714285,0.0,0.0,0.0,0.664151806127115
51414,0,0.29032258064516125,0,0,0.03225806451612903,0,1,0.6666666666666667,0.33333333333333337,3,1.0,1,0.4,0,0.1428571428571428,0.0,0.0,0.2222222222222222,0.09030635573845447
51415,1,0.0,2,0,0.32258064516129037,0,1,0.6666666666666667,0.6666666666666666,3,0.5,1,0.0,1,0.4285714285714285,0.3333333333333333,0.0,0.0,0.18129858253315034
51416,0,0.967741935483871,0,2,0.03225806451612903,4,0,0.3333333333333333,0.6666666666666666,2,0.5,2,0.7000000000000001,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.34019204389574753
51417,0,0.06451612903225806,2,0,0.0967741935483871,4,1,0.6666666666666667,0.33333333333333337,3,0.75,1,0.0,0,0.8571428571428571,0.3333333333333333,0.0,0.4444444444444444,0.12909617436366416
51418,0,0.12903225806451613,2,0,0.29032258064516125,0,1,0.3333333333333333,0.33333333333333337,3,0.75,2,0.1,0,0.4285714285714285,0.3333333333333333,0.0,0.0,0.11370217954580086
51419,0,0.16129032258064516,1,0,0.03225806451612903,4,1,0.6666666666666667,0.33333333333333337,2,0.75,1,0.1,0,0.4285714285714285,0.3333333333333333,0.0,1.0,0.3971193415637859
51421,0,0.12903225806451613,2,0,0.29032258064516125,4,0,0.6666666666666667,0.33333333333333337,2,0.0,2,0.1,0,0.8571428571428571,0.3333333333333333,0.0,0.8888888888888888,0.26024996189605254
51422,0,0.25806451612903225,2,2,0.03225806451612903,5,1,0.3333333333333333,0.6666666666666666,2,1.0,2,0.0,0,0.2142857142857143,0.3333333333333333,0.5,0.8888888888888888,0.2517146776406036
51423,0,0.5806451612903225,1,0,0.22580645161290322,6,1,0.3333333333333333,0.33333333333333337,0,1.0,1,0.4,1,0.2142857142857143,0.3333333333333333,0.5,0.0,0.9324798049077885
51424,0,0.3225806451612903,1,0,0.25806451612903225,3,1,0.0,0.33333333333333337,0,0.5,2,0.4,0,0.1428571428571428,0.0,0.5,0.2222222222222222,0.9644109129705838
51425,0,0.6129032258064516,1,1,0.19354838709677422,3,1,0.6666666666666667,0.33333333333333337,2,0.75,1,0.1,1,0.7857142857142857,0.3333333333333333,0.0,0.2222222222222222,0.3057460752934005
51426,0,0.0967741935483871,1,0,0.03225806451612903,4,1,0.3333333333333333,0.6666666666666666,2,0.0,1,0.1,1,0.0714285714285714,0.3333333333333333,1.0,0.0,0.3137479042828837
51427,0,0.25806451612903225,2,0,0.03225806451612903,0,1,0.6666666666666667,0.6666666666666666,3,0.5,2,0.1,0,0.4999999999999999,0.3333333333333333,0.0,0.4444444444444444,0.14098460600518214
51428,0,0.9032258064516129,1,2,0.03225806451612903,4,1,0.6666666666666667,0.33333333333333337,0,0.0,1,0.30000000000000004,0,0.2142857142857143,0.0,0.0,0.0,0.7033988721231519
51429,0,0.3548387096774194,0,0,0.22580645161290322,3,0,0.6666666666666667,0.9999999999999999,2,0.0,1,0.7000000000000001,1,0.0714285714285714,0.0,0.0,1.0,0.32921810699588483
51430,0,0.22580645161290322,2,0,0.03225806451612903,3,1,0.6666666666666667,0.33333333333333337,2,0.75,1,0.1,0,0.2857142857142857,0.3333333333333333,0.0,0.3333333333333333,0.25270538027739686
51431,0,0.9354838709677419,1,0,0.25806451612903225,4,1,0.3333333333333333,0.9999999999999999,0,0.0,2,0.4,0,0.0,0.0,0.0,0.2222222222222222,0.47637555250723973
51432,0,0.0,2,2,0.29032258064516125,1,1,0.6666666666666667,0.33333333333333337,3,1.0,1,0.30000000000000004,0,0.1428571428571428,0.3333333333333333,0.0,0.0,0.10006096631611039
51433,0,0.29032258064516125,2,0,0.32258064516129037,4,1,0.6666666666666667,0.33333333333333337,3,0.0,1,0.30000000000000004,0,0.8571428571428571,0.3333333333333333,0.0,0.3333333333333333,0.08123761621704007
51437,0,0.7741935483870968,1,2,0.7096774193548387,5,1,0.6666666666666667,0.33333333333333337,2,0.0,2,0.0,1,0.7857142857142857,0.0,0.0,0.0,0.33775339125133375
51438,0,0.0967741935483871,1,2,0.16129032258064516,3,0,0.6666666666666667,0.6666666666666666,2,0.75,1,0.1,1,0.0714285714285714,0.6666666666666666,0.5,0.7777777777777777,0.32007315957933247
51441,0,0.8709677419354839,1,0,0.0967741935483871,2,0,0.3333333333333333,0.33333333333333337,0,0.5,1,0.9,0,0.0714285714285714,0.0,0.5,0.3333333333333333,0.9556470050297212
51442,0,0.0,1,2,0.1290322580645161,6,0,0.3333333333333333,0.33333333333333337,2,0.5,1,0.0,0,0.7142857142857143,0.0,0.0,0.2222222222222222,0.30406950160036583
51443,0,0.03225806451612903,0,2,0.16129032258064516,3,1,0.3333333333333333,0.33333333333333337,2,0.5,1,0.1,0,0.2857142857142857,0.0,0.0,0.4444444444444444,0.2447797591830514
51444,0,0.967741935483871,1,2,0.3548387096774194,3,1,0.3333333333333333,0.33333333333333337,1,0.5,2,0.0,0,0.1428571428571428,0.0,0.5,0.8888888888888888,0.9802621551592747
51445,0,0.29032258064516125,0,0,0.7741935483870968,0,1,0.6666666666666667,0.33333333333333337,2,0.75,1,0.4,0,0.0714285714285714,0.0,0.0,0.2222222222222222,0.0787227556774881
51446,1,0.29032258064516125,2,1,0.22580645161290322,6,1,0.6666666666666667,0.33333333333333337,3,1.0,1,0.4,1,0.7857142857142857,0.0,0.0,0.2222222222222222,0.08108520042676415
51447,0,0.16129032258064516,2,0,0.03225806451612903,4,1,0.6666666666666667,0.33333333333333337,3,1.0,2,0.1,0,0.1428571428571428,0.0,0.0,0.0,0.14837677183356202
51448,1,0.0,0,0,0.22580645161290322,4,0,0.6666666666666667,0.6666666666666666,3,0.0,2,0.1,1,0.4999999999999999,0.0,0.0,0.0,0.14609053497942381
51450,0,0.3225806451612903,0,0,0.0967741935483871,4,1,0.6666666666666667,0.6666666666666666,2,0.0,1,0.5000000000000001,0,0.2142857142857143,0.3333333333333333,0.0,0.0,0.31656759640298726
51453,1,0.0,1,2,0.19354838709677422,5,1,0.3333333333333333,0.6666666666666666,2,0.5,2,0.1,1,0.0,0.0,0.0,0.3333333333333333,0.3608443834781283
51454,0,0.0,2,0,0.25806451612903225,0,1,0.6666666666666667,0.6666666666666666,3,0.0,1,0.1,0,0.0,0.0,0.5,0.1111111111111111,0.14327084285932012
51455,0,0.0,2,0,0.5161290322580645,0,0,0.6666666666666667,0.33333333333333337,3,0.0,2,0.1,0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.14189910074683743
51457,1,0.0,0,0,0.25806451612903225,4,1,0.6666666666666667,0.9999999999999999,2,0.5,2,0.1,1,0.9285714285714285,0.3333333333333333,0.0,0.6666666666666666,0.3859929888736475
51459,0,0.0,2,0,0.6129032258064516,4,1,0.6666666666666667,0.33333333333333337,3,0.5,1,0.0,0,0.0714285714285714,0.0,0.0,0.2222222222222222,0.13450693491845767
51460,0,0.22580645161290322,2,0,0.22580645161290322,4,0,0.3333333333333333,0.6666666666666666,2,0.75,1,0.6000000000000001,0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.2664228014022254
51461,0,0.3225806451612903,1,2,0.1290322580645161,4,1,0.3333333333333333,0.33333333333333337,0,0.0,2,0.20000000000000004,0,0.0714285714285714,0.0,0.0,0.3333333333333333,0.489178478890413
51463,0,0.29032258064516125,0,2,0.3870967741935484,2,0,0.6666666666666667,0.33333333333333337,0,0.0,1,0.0,0,0.2142857142857143,0.0,0.5,0.8888888888888888,0.665218716659046
51464,0,0.29032258064516125,2,0,0.1290322580645161,4,0,0.6666666666666667,0.33333333333333337,3,0.0,1,0.5000000000000001,0,0.7857142857142857,0.0,0.0,0.0,0.1391556165218717
51466,0,0.0967741935483871,0,0,0.29032258064516125,4,1,0.6666666666666667,0.9999999999999999,3,0.5,1,0.1,0,0.9999999999999999,0.0,0.0,1.0,0.12223746380124978
51467,0,0.1935483870967742,0,2,0.7419354838709677,5,1,0.6666666666666667,0.33333333333333337,2,0.75,1,0.0,0,0.1428571428571428,0.0,0.0,0.7777777777777777,0.39147995732357876
51473,1,0.29032258064516125,1,2,0.7419354838709677,5,1,0.3333333333333333,0.33333333333333337,4,0.5,2,0.1,1,0.5714285714285713,0.3333333333333333,0.0,0.0,0.050754458161865634
51474,0,0.0,2,0,0.29032258064516125,1,1,0.6666666666666667,0.33333333333333337,3,0.0,1,0.0,0,0.2142857142857143,0.6666666666666666,0.5,0.1111111111111111,0.11537875323883551
51477,0,0.7419354838709677,0,2,0.4193548387096774,5,0,0.6666666666666667,0.33333333333333337,0,0.0,2,0.4,0,0.0,0.3333333333333333,0.5,0.1111111111111111,0.6248285322359397
51478,1,0.0,2,2,0.6774193548387096,4,0,0.6666666666666667,0.9999999999999999,2,0.5,1,0.30000000000000004,1,0.0,0.0,0.5,0.2222222222222222,0.27053802773967384
51479,0,0.45161290322580644,1,2,0.32258064516129037,4,1,0.6666666666666667,0.33333333333333337,0,0.5,1,0.30000000000000004,1,0.1428571428571428,0.0,0.0,0.7777777777777777,0.5471726870903826
51481,0,0.29032258064516125,2,0,0.22580645161290322,3,1,0.3333333333333333,0.33333333333333337,2,0.75,1,0.6000000000000001,0,0.6428571428571427,0.0,0.0,0.1111111111111111,0.29964944368236557
51482,1,0.45161290322580644,0,0,0.29032258064516125,4,1,0.3333333333333333,0.9999999999999999,0,0.0,2,0.20000000000000004,0,0.2857142857142857,0.3333333333333333,0.0,0.3333333333333333,0.7347203170248437
51484,0,0.0,1,2,0.9354838709677419,4,1,0.3333333333333333,0.6666666666666666,2,0.5,1,0.20000000000000004,0,0.4999999999999999,0.3333333333333333,0.5,0.2222222222222222,0.5814662399024539
51486,1,0.0,2,0,0.32258064516129037,3,0,0.3333333333333333,0.33333333333333337,4,1.0,2,0.7000000000000001,0,0.7857142857142857,0.3333333333333333,0.0,0.4444444444444444,0.2431793933851547
51487,0,0.5806451612903225,2,0,0.9677419354838709,0,1,0.3333333333333333,0.33333333333333337,3,0.0,2,0.5000000000000001,0,0.1428571428571428,0.3333333333333333,0.0,0.3333333333333333,0.18617588782197836
51488,0,0.3548387096774194,2,0,0.1290322580645161,1,0,0.3333333333333333,0.33333333333333337,2,0.5,2,0.30000000000000004,1,0.6428571428571427,0.6666666666666666,0.5,0.2222222222222222,0.2520957171162932
51489,0,0.0967741935483871,2,0,0.29032258064516125,4,0,0.6666666666666667,0.33333333333333337,3,0.5,2,0.1,0,0.2142857142857143,0.3333333333333333,0.0,0.4444444444444444,0.12368541380887055
